id,nhi_code,nhi_mandarin,update_date,version
1318,23004B,彩色角膜屈度攝影,109/10/05,1
1319,23101C,色盲檢查,109/10/05,1
1320,23102C,15 色度檢查,109/10/05,1
1321,23103C,100 色度檢查,109/10/05,1
1322,23104B,暗適應試驗,109/10/05,1
1323,23201C,立體官能檢查,109/10/05,1
1324,23202C,四燈融像檢查,109/10/05,1
1325,23203C,三稜鏡檢查,109/10/05,1
1326,23204C,立體感視覺檢查,109/10/05,1
1327,23205C,複相檢查,109/10/05,1
1328,23206C,眼肌協調檢查,109/10/05,1
1329,23207C,斜視鏡檢查,109/10/05,1
1330,23208C,斜視檢查,109/10/05,1
1331,23301C,希厄滋氏眼壓測定,109/10/05,1
1332,23302C,壓平式眼壓測定,109/10/05,1
1333,23303C,眼壓電圖檢查,109/10/05,1
1334,23304C,青光眼點藥激發試驗,109/10/05,1
1335,23305C,氣壓式眼壓測定,109/10/05,1
1336,23306C,暗房俯臥激發試驗,109/10/05,1
1337,23307B,飲水激發試驗,109/10/05,1
1338,23308B,眼壓晝夜差別檢查,109/10/05,1
1339,23401C,細隙燈顯微鏡檢查,109/10/05,1
1340,23402C,前房隅角鏡檢查,109/10/05,1
1341,23403C,角膜厚度檢查,109/10/05,1
1342,23404C,角膜內皮細胞顯微檢查,109/10/05,1
1343,23405C,細隙燈眼接觸鏡眼底檢查,109/10/05,1
1344,23501C,眼底檢查,109/10/05,1
1345,23502C,眼底彩色攝影  每張,109/10/05,1
1346,23503C,超音波檢查（ A掃瞄）,109/10/05,1
1347,23504C,超音波檢查（ B掃瞄）,109/10/05,1
1348,23505C,螢光眼底血管攝影術,109/10/05,1
1349,23506C,微細超音波檢查,109/10/05,1
1350,23601C,周邊視野檢查,109/10/05,1
1351,23602C,中心視野檢查,109/10/05,1
1352,23605C,眼球突出測定,109/10/05,1
1353,23606C,複視檢查,109/10/05,1
1354,23607C,靜態視野檢查,109/10/05,1
1355,23608C,動態視野檢查,109/10/05,1
1356,23609B,電腦自動視野儀檢查— Threshold,109/10/05,1
1357,23610C,電腦自動視野儀檢查— Screen,109/10/05,1
1358,23701C,淚液分泌機能檢查,109/10/05,1
1359,23702C,間接式眼底鏡檢查,109/10/05,1
1360,23703B,網膜電圖檢查,109/10/05,1
1361,23704B,眼電圖檢查,109/10/05,1
1362,23705B,眼肌電圖檢查,109/10/05,1
1363,23706C,角膜活體螢光細胞染色檢查,109/10/05,1
1364,23707B,眼激發電位圖檢查,109/10/05,1
1365,23801C,不等視檢查,109/10/05,1
1366,23802B,角膜活體細胞染色,109/10/05,1
1367,23803C,瞳孔散大,109/10/05,1
1368,23804C,角膜真菌暗視野檢鏡,109/10/05,1
1369,23805C,結膜脫離細胞檢鏡,109/10/05,1
1370,23806C,眼瞼下垂試驗,109/10/05,1
1371,23807C,人工水晶體度數超音波生物計測儀測定,109/10/05,1
1372,23809C,視網膜裂孔位置測定,109/10/05,1
1373,23810B,眼動脈壓測量,109/10/05,1
1374,23811C,外眼部攝影檢查,109/10/05,1
1375,23812C,弱視檢查,109/10/05,1
1376,23813B,ICG眼底血管攝影,109/10/05,1
1377,24,成人預防保健服務給付時程: 二、超過65歲，每年通知受檢乙次，第二階段,109/10/05,1
1378,24003B,血漿體抑制素,109/10/05,1
1379,24007B,血漿游離鈣測定,109/10/05,1
1380,24008B,胰島素降血糖刺激試驗,109/10/05,1
1381,24009C,口服葡萄糖耐量試驗 (五次血糖測定),109/10/05,1
1382,24010B,靜脈注射葡萄糖耐量試驗,109/10/05,1
1383,24011B,靜脈點滴鈣試驗,109/10/05,1
1384,24012B,水負荷試驗,109/10/05,1
1385,24013B,鹽水負荷試驗,109/10/05,1
1386,24014B,高張性鹽水負荷試驗,109/10/05,1
1387,24015B,脫水試驗,109/10/05,1
1388,24016B,脫水與抗利尿激素試驗,109/10/05,1
1389,24017B,脫水與口服 Tegretol 試驗,109/10/05,1
1390,24018B,促腎上腺皮質素刺激試驗,109/10/05,1
1391,24019B,運動試驗與生長激素測定,109/10/05,1
1392,24020B,口服 L-dopa 與生長激素測定,109/10/05,1
1393,24021B,小腸內泌素試驗,109/10/05,1
1394,24022B,六胃泌激素試驗,109/10/05,1
1395,24023B,類胰島素成長因子,109/10/05,1
1396,24024B,Clonidine刺激試驗與生長激素測定,109/10/05,1
1397,24025B,升糖素刺激試驗與生長激素測定,109/10/05,1
1398,24026B,胰島素刺激生長激素測定,109/10/05,1
1399,24027B,黃體激素釋放素刺激試驗,109/10/05,1
1400,24028B,升糖素刺激試驗與胰臟β-細胞功能測定,109/10/05,1
1401,24029B,空腹及口服75公克葡萄糖兩小時後血漿葡萄糖測定,109/10/05,1
1402,25,成人預防保健:罹患小兒麻痺且年在35歲以上者每年補助乙次(第一階段),109/10/05,1
1403,25+L1001C,成人預防保健(含B、C型肝炎篩檢-民國55年以後出生且滿45歲之罹患小兒麻痺者，終身補助乙次),109/10/05,1
1404,25001C,第一級外科病理，眼觀檢查,109/10/05,1
1405,25002C,第二級外科病理，組織鏡檢確認,109/10/05,1
1406,25003C,第三級外科病理,109/10/05,1
1407,25004C,第四級外科病理,109/10/05,1
1408,25006B,冰凍切片檢查,109/10/05,1
1409,25007B,細胞遺傳學檢查,109/10/05,1
1410,25009B,肌肉病理切片檢查（冷凍特殊染色）,109/10/05,1
1411,25010B,組織化學染色第一類,109/10/05,1
1412,25011B,組織化學染色第二類,109/10/05,1
1413,25012B,免疫組織化學染色(每一抗體),109/10/05,1
1414,25013B,螢光切片檢查第一類(每一抗體),109/10/05,1
1415,25014B,電子顯微鏡切片檢查,109/10/05,1
1416,25021B,染色體檢查(特殊),109/10/05,1
1417,25022B,DOPA反應,109/10/05,1
1418,25023B,非直接免疫螢光檢查,109/10/05,1
1419,25024C,第五級外科病理,109/10/05,1
1420,25025C,第六級外科病理,109/10/05,1
1421,25026B,螢光切片檢查第二類,109/10/05,1
1422,26,成人預防保健:罹患小兒麻痺且年在35歲以上者每年補助乙次(第二階段),109/10/05,1
1423,26001B,腦掃描,109/10/05,1
1424,26002B,淚囊閃爍攝影檢查,109/10/05,1
1425,26003B,腦脊髓液動態檢查,109/10/05,1
1426,26004B,鎝-99m甲狀腺掃描,109/10/05,1
1427,26005B,碘-131甲狀腺掃描及24小時攝取量測定,109/10/05,1
1428,26006B,碘-131單一攝取量測定,109/10/05,1
1429,26007B,三碘甲狀腺素抑制試驗,109/10/05,1
1430,26008B,三碘甲狀腺素抑制試驗甲狀腺掃描,109/10/05,1
1431,26009B,甲狀腺刺激素試驗,109/10/05,1
1432,26010B,甲狀腺刺激素試驗及甲狀腺掃描,109/10/05,1
1433,26011B,碘-131頸及胸部掃描,109/10/05,1
1434,26012B,碘-131癌症追蹤檢查,109/10/05,1
1435,26013B,鉈-201癌症追蹤檢查,109/10/05,1
1436,26014B,肺灌注檢查,109/10/05,1
1437,26015B,肺通氣檢查,109/10/05,1
1438,26016B,肝脾臟掃描,109/10/05,1
1439,26017B,全身骨髓檢查,109/10/05,1
1440,26018B,異位胃黏膜掃描,109/10/05,1
1441,26019B,陰囊攝影,109/10/05,1
1442,26020B,腎臟掃描,109/10/05,1
1443,26021B,腎上腺掃描,109/10/05,1
1444,26023B,心肌梗塞攝影,109/10/05,1
1445,26024B,靜態心肌斷層灌注掃描,109/10/05,1
1446,26025B,壓力與重分佈心肌斷層灌注掃描,109/10/05,1
1447,26026B,邁克氏憩室掃描,109/10/05,1
1448,26027B,靜脈檢查,109/10/05,1
1449,26028B,動脈檢查,109/10/05,1
1450,26029B,全身骨骼掃描,109/10/05,1
1451,26030B,全身腫瘤掃描,109/10/05,1
1452,26031B,全身炎症掃描,109/10/05,1
1453,26032B,血漿量測定,109/10/05,1
1454,26033B,紅血球量測定,109/10/05,1
1455,26034B,紅血球壽命測定,109/10/05,1
1456,26035B,脾臟分隔檢查,109/10/05,1
1457,26036B,鎝99m 紅血球肝脾臟攝影（用紅血球）,109/10/05,1
1458,26037B,鐵59 鐵動力學檢查,109/10/05,1
1459,26038B,碘-131治療  每1 mci,109/10/05,1
1460,26039B,碘-125纖維蛋白原吸收試驗,109/10/05,1
1461,26040B,肝膽道閃爍攝影,109/10/05,1
1462,26041B,施靈氏試驗,109/10/05,1
1463,26042B,磷-32 真性位血球過多症治療,109/10/05,1
1464,26043B,核醫肺功能檢查,109/10/05,1
1465,26044B,心室搏出分率測定,109/10/05,1
1466,26045B,心室搏出分率及心室壁活動測定,109/10/05,1
1467,26046B,甲狀腺素服用後碘-131之攝取測定,109/10/05,1
1468,26047B,靜態核醫心臟功能檢查,109/10/05,1
1469,26048B,壓力心臟功能檢查,109/10/05,1
1470,26049B,核子斷層檢查術,109/10/05,1
1471,26050B,動態腎/泌尿功能測定,109/10/05,1
1472,26051B,唾腺閃爍攝影,109/10/05,1
1473,26052B,分流/腹膜腔/胸膜腔掃描,109/10/05,1
1474,26053B,食道通過檢查,109/10/05,1
1475,26054B,胃腸道運動性檢查,109/10/05,1
1476,26055B,副甲狀腺掃描,109/10/05,1
1477,26056B,過氯酸鉀釋放試驗,109/10/05,1
1478,26057B,三相骨骼掃描,109/10/05,1
1479,26058B,薦腸關節定量檢查,109/10/05,1
1480,26059B,全身肌肉攝影,109/10/05,1
1481,26060B,核醫出血檢查,109/10/05,1
1482,26061B,脂肪肝試驗,109/10/05,1
1483,26062B,胃排空測定,109/10/05,1
1484,26063B,腦質斷層灌注掃描,109/10/05,1
1485,26070B,淋巴閃爍攝影,109/10/05,1
1486,26071B,介入性動態腎/泌尿功能測定,109/10/05,1
1487,26072B,正子造影-全身,109/10/05,1
1488,26073B,正子造影-局部,109/10/05,1
1489,26074C,碘-131癌症追蹤檢查-施打Thyrogen,109/10/05,1
1490,26075B,氟-18氟化鈉正子造影,109/10/05,1
1491,26076B,全身骨骼掃描-Tc-99m,109/10/05,1
1492,26077B,鎝-99m TRODAT-1腦部多巴神經元斷層造影,109/10/05,1
1493,26078A,鐳223治療處置費,109/10/05,1
1494,27,成人預防保健--第一階段,109/10/05,1
1495,27+L1001C,成人預防保健(含B、C型肝炎篩檢-具原住民且40歲以上未滿61歲，終身補助乙次),109/10/05,1
1496,27001C,甲狀腺原氨酸放射免疫分析,109/10/05,1
1497,27002B,甲狀腺原氨酸攝取率檢查,109/10/05,1
1498,27003B,甲狀腺素放射免疫分析,109/10/05,1
1499,27004C,甲狀腺刺激素放射免疫分析,109/10/05,1
1500,27005B,游離甲狀腺素指數分析,109/10/05,1
1501,27006B,皮質素放射免疫分析,109/10/05,1
1502,27007B,球蛋白Ｅ放射免疫分析,109/10/05,1
1503,27008B,生長激素放射免疫分析,109/10/05,1
1504,27009B,胎盤生乳激素放射免疫分析,109/10/05,1
1505,27010B,絨毛膜促性腺激素－乙亞單體,109/10/05,1
1506,27011B,催乳激素放射免疫分析,109/10/05,1
1507,27012B,春情素醇放射免疫分析,109/10/05,1
1508,27013B,濾胞刺激素放射免疫分析,109/10/05,1
1509,27014B,黃體化激素放射免疫分析,109/10/05,1
1510,27015C,胰島素放射免疫分析,109/10/05,1
1511,27016B,胃泌激素放射免疫分析,109/10/05,1
1512,27017B,鐵蛋白放射免疫分析,109/10/05,1
1513,27018B,Ａ型肝炎放射免疫分析,109/10/05,1
1514,27019B,二氫基春情素放射免疫分析,109/10/05,1
1515,27020B,黃體脂酮放射免疫分析,109/10/05,1
1516,27021B,睪丸脂醇放射免疫分析,109/10/05,1
1517,27022B,Ｃ－胜鍊胰島素放射免疫分析,109/10/05,1
1518,27023B,免疫球蛋白Ｅ補體結合反應,109/10/05,1
1519,27024B,碳－端副甲狀腺素放射免疫分析,109/10/05,1
1520,27025B,MM－副甲狀腺素放射免疫分析,109/10/05,1
1521,27026B,Intact副甲狀腺素放射免疫分析,109/10/05,1
1522,27027B,游離甲狀腺素放射免疫分析,109/10/05,1
1523,27028B,維生素B12 放射免疫分析,109/10/05,1
1524,27029B,葉酸放射免疫分析,109/10/05,1
1525,27030B,攝護腺酸性磷酸鹽酵素放射免疫分析,109/10/05,1
1526,27031B,醛類脂醇放射免疫分析,109/10/05,1
1527,27032B,血漿腎活素活性放射免疫分析,109/10/05,1
1528,27033C,Ｂ型肝炎表面抗原放射免疫分析,109/10/05,1
1529,27034B,Ｂ型肝炎表面抗體放射免疫分析,109/10/05,1
1530,27035B,Ｂ型肝炎e抗原放射免疫分析,109/10/05,1
1531,27036B,Ｂ型肝炎e抗體放射免疫分析,109/10/05,1
1532,27037B,Ｂ型肝炎核心抗體放射免疫分析,109/10/05,1
1533,27038B,Ｂ型肝炎核心抗體免疫球蛋白Ｍ檢查,109/10/05,1
1534,27039C,Ｂ型肝炎表面抗體效價檢查,109/10/05,1
1535,27040B,Ａ型肝炎免疫球蛋白Ｍ放射免疫分析,109/10/05,1
1536,27041B,Ａ型肝炎抗體,109/10/05,1
1537,27042B,D型肝炎抗體,109/10/05,1
1538,27043B,普卡因醯胺放射免疫分析,109/10/05,1
1539,27044B,膽汁酸,109/10/05,1
1540,27045B,環孢靈素Ａ,109/10/05,1
1541,27046B,全鐵結合量,109/10/05,1
1542,27047B,未飽合鐵結合量,109/10/05,1
1543,27048B,毛地黃,109/10/05,1
1544,27049C,甲－胎兒蛋白,109/10/05,1
1545,27050C,胚胎致癌抗原,109/10/05,1
1546,27051B,β-2微小球蛋白,109/10/05,1
1547,27052C,攝護腺特異抗原,109/10/05,1
1548,27053C,CA-125腫瘤標記,109/10/05,1
1549,27054B,CA-153腫瘤標記,109/10/05,1
1550,27055C,CA-199腫瘤標記,109/10/05,1
1551,27056B,抗-SCC 腫瘤標記,109/10/05,1
1552,27057B,17α-氫氧基黃體脂酮,109/10/05,1
1553,27058B,甲狀腺球蛋白抗體,109/10/05,1
1554,27059B,甲狀腺球蛋白,109/10/05,1
1555,27060B,甲狀腺素結合球蛋白,109/10/05,1
1556,27061B,動情激素接受體,109/10/05,1
1557,27062B,黃體激素接受體,109/10/05,1
1558,27063B,脂蛋白酶元B分析,109/10/05,1
1559,27064B,脂蛋白酶元A1分析,109/10/05,1
1560,27065B,微白蛋白,109/10/05,1
1561,27066B,胃液素原Ⅰ,109/10/05,1
1562,27067B,前膠原Ⅲ,109/10/05,1
1563,27068B,降血鈣素,109/10/05,1
1564,27069B,甲促素結合體抗體,109/10/05,1
1565,27070B,骨原蛋白,109/10/05,1
1566,27071B,環磷酸腺甘酸,109/10/05,1
1567,27072B,抗利尿激素,109/10/05,1
1568,27073B,去氧核糖核酸抗體,109/10/05,1
1569,27074B,血清促腎上腺皮質素,109/10/05,1
1570,27076B,腫瘤多胜肽抗原,109/10/05,1
1571,27077B,紅血球生成因子檢驗,109/10/05,1
1572,27078B,顆粒球-巨噬球集落形成單位,109/10/05,1
1573,27079B,游離型人類絨毛膜刺激素,109/10/05,1
1574,27080B,硫酸-DHEA,109/10/05,1
1575,27081B,雄睪酮,109/10/05,1
1576,27082B,組織多胜肽特異性抗原,109/10/05,1
1577,27083B,游離攝護腺特異抗原,109/10/05,1
1578,28,成人預防保健--第二階段,109/10/05,1
1579,28001C,關節鏡檢查,109/10/05,1
1580,28002C,鼻咽喉內視鏡檢查,109/10/05,1
1581,28003C,鼻竇內視鏡檢查,109/10/05,1
1582,28004C,喉鏡檢查,109/10/05,1
1583,28005B,喉頻閃光源內視鏡檢查,109/10/05,1
1584,28006C,支氣管鏡檢查,109/10/05,1
1585,28007B,術中膽道纖維鏡檢查,109/10/05,1
1586,28008B,"經T形管或其它路徑,膽道纖維鏡檢查及截石術",109/10/05,1
1587,28009B,肋膜腔鏡檢查合併切片,109/10/05,1
1588,28010B,小腸鏡檢查,109/10/05,1
1589,28011C,直腸鏡檢查,109/10/05,1
1590,28013C,S狀結腸鏡檢查,109/10/05,1
1591,28014C,腹腔鏡檢查,109/10/05,1
1592,28015C,食道鏡檢查,109/10/05,1
1593,28016C,上消化道泛內視鏡檢查,109/10/05,1
1594,28017C,大腸鏡檢查,109/10/05,1
1595,28019C,膀胱鏡檢查,109/10/05,1
1596,28020C,診斷性輸尿管鏡檢，包括輸尿管膀胱接合處，擴張術及膀胱鏡術,109/10/05,1
1597,28021C,尿道鏡檢查,109/10/05,1
1598,28022C,子宮鏡檢查,109/10/05,1
1599,28023C,肛門鏡檢查,109/10/05,1
1600,28026B,縱膈腔鏡檢查合併切片,109/10/05,1
1601,28028C,陰道鏡檢查,109/10/05,1
1602,28029C,內視鏡超音波,109/10/05,1
1603,28030C,經內視鏡切片（每一診次）,109/10/05,1
1604,28031C,大腸或小腸鏡切片(每一診次),109/10/05,1
1605,28032B,膽道子母鏡,109/10/05,1
1606,28033C,診斷性肺泡灌洗術,109/10/05,1
1607,28034B,"經T形管或其它路徑,膽道纖維鏡檢查",109/10/05,1
1608,28035B,"術中,膽道纖維鏡檢查及截石術",109/10/05,1
1609,28036B,經皮穿肝膽道鏡,109/10/05,1
1610,28037B,腦內視鏡,109/10/05,1
1611,28038B,自體螢光支氣管鏡檢查,109/10/05,1
1612,28039B,支氣管鏡螢光透視檢查（含支氣管鏡檢查費用）,109/10/05,1
1613,28040B,支氣管內視鏡超音波,109/10/05,1
1614,28041B,支氣管內視鏡超音波導引縱膈淋巴節定位切片術,109/10/05,1
1615,28042B,支氣管內視鏡超音波導引週邊肺組織採檢切片術,109/10/05,1
1616,28043B,電子式內視鏡超音波,109/10/05,1
1617,28044B,細徑(迷你)探頭式內視鏡超音波,109/10/05,1
1618,29001C,硬腦膜下穿刺,109/10/05,1
1619,29002C,上顎竇穿刺（一側）,109/10/05,1
1620,29003C,前房穿刺,109/10/05,1
1621,29004C,鼓室抽吸,109/10/05,1
1622,29005C,鼓膜穿刺（一側）,109/10/05,1
1623,29006C,中耳腔穿刺,109/10/05,1
1624,29007B,氣管食道穿刺,109/10/05,1
1625,29008B,淋巴腺穿刺,109/10/05,1
1626,29009C,乳房穿刺,109/10/05,1
1627,29010C,唾腺組纖穿刺,109/10/05,1
1628,29011C,甲狀腺穿刺,109/10/05,1
1629,29012B,胸腔穿刺,109/10/05,1
1630,29013B,心包穿刺,109/10/05,1
1631,29014B,骨髓穿刺,109/10/05,1
1632,29015C,關節穿刺,109/10/05,1
1633,29016C,脊椎穿刺,109/10/05,1
1634,29017C,腹腔穿刺,109/10/05,1
1635,29019C,膀胱穿刺,109/10/05,1
1636,29020C,陰囊水腫抽吸,109/10/05,1
1637,29022C,輸卵管通水、通色素或通氣檢查,109/10/05,1
1638,29023C,陰道陷凹穿刺,109/10/05,1
1639,29024B,腦室穿刺,109/10/05,1
1640,29025B,第一、二頸椎後側穿刺,109/10/05,1
1641,29026B,臟器穿刺,109/10/05,1
1642,29027C,睪丸穿刺,109/10/05,1
1643,29028C,攝護腺穿刺,109/10/05,1
1644,29029B,鎖骨穿刺,109/10/05,1
1645,29030B,經皮穿胸肺組織穿刺,109/10/05,1
1646,29031B,心房中膈穿刺術,109/10/05,1
1647,29032B,骨髓切片,109/10/05,1
1648,29033B,骨髓穿刺併骨髓切片,109/10/05,1
1649,30001C,皮膚試驗(每種抗原),109/10/05,1
1650,30002C,接觸過敏試驗（每種抗原）,109/10/05,1
1651,30005B,痰過敏抹片,109/10/05,1
1652,30006B,鼻分泌物檢查,109/10/05,1
1653,30007B,補體,109/10/05,1
1654,30008B,吞噬細胞染色劑還原試驗,109/10/05,1
1655,30009B,遲發性過敏度皮膚試驗（共四種）,109/10/05,1
1656,30010B,呼吸道激發試驗,109/10/05,1
1657,30011B,黴菌平板試驗,109/10/05,1
1658,30012B,免疫複合體,109/10/05,1
1659,30013B,C1酯化抑制劑定量,109/10/05,1
1660,30014B,P-K試驗,109/10/05,1
1661,30015C,Shick試驗,109/10/05,1
1662,30016B,轉移因子之裝備,109/10/05,1
1663,30017B,轉移因子之注射,109/10/05,1
1664,30018B,ENA抗體篩檢,109/10/05,1
1665,30019B,抗Histone,109/10/05,1
1666,30020B,抗心脂抗體—IgG,109/10/05,1
1667,30021C,過敏原檢驗(定性),109/10/05,1
1668,30022C,特異過敏原免疫檢驗,109/10/05,1
1669,30023B,嗜伊紅血球陽離子蛋白檢驗,109/10/05,1
1670,30024B,遲發性過敏度皮膚試驗（共八種）,109/10/05,1
1671,30025B,NBT Test,109/10/05,1
1672,30026B,鼻誘發試驗,109/10/05,1
1673,30027B,抗磷脂抗體—IgG,109/10/05,1
1674,30028B,抗心脂抗體—IgM,109/10/05,1
1675,30029B,抗磷脂抗體—IgM,109/10/05,1
1676,30030C,自體血清皮內注射試驗,109/10/05,1
1677,30101B,肺癌表皮生長因子受體(EGFR)突變體外診斷醫療器材檢測(IVD),109/10/05,1
1678,30102B,肺癌表皮生長因子受體(EGFR)突變實驗室自行研發檢測(LDT),109/10/05,1
1679,30103B,PD-L1免疫組織化學染色,109/10/05,1
1680,30501C,羊齒植物狀試驗（子宮頸）,109/10/05,1
1681,30502C,子宮頸黏液檢查,109/10/05,1
1682,30503B,皮脂定量,109/10/05,1
1683,30504B,紫外線致紅劑測試,109/10/05,1
1684,30505B,電氣解析術,109/10/05,1
1685,30506B,食道機能檢查,109/10/05,1
1686,30507B,二十四小時食道酸鹼度測定,109/10/05,1
1687,30508C,皮膚貼布試驗,109/10/05,1
1688,30509B,水泡液抹片檢查及判讀,109/10/05,1
1689,30510B,APR後膀胱機能測定,109/10/05,1
1690,30511B,高頻肛門電療法,109/10/05,1
1691,30512C,碳-13尿素呼氣檢查幽門螺旋桿菌感染,109/10/05,1
1692,30513C,羊水酸鹼度反應,109/10/05,1
1693,30514C,嘔吐物潛血反應檢查,109/10/05,1
1694,30515B,肌膜隔間壓力測量,109/10/05,1
1695,30516B,冷水試驗,109/10/05,1
1696,30517C,唾液分泌機能檢查,109/10/05,1
1697,30518C,甲褶血管鏡檢查,109/10/05,1
1698,30519C,棉墊試驗,109/10/05,1
1699,30521B,乙醯膽鹼刺激皮膚發汗測試,109/10/05,1
1700,30522C,幽門桿菌糞便抗原檢查,109/10/05,1
1701,30523B,多管腔食道內阻抗及酸鹼度測定,109/10/05,1
1702,30524B,使用TRH注射液,109/10/05,1
1703,30525B,使用LH-RH注射液,109/10/05,1
1704,31,子宮頸抹片採樣/骨盤腔檢查,109/10/05,1
1705,32001C,胸腔檢查（包括各種角度部位之胸腔檢查）,109/10/05,1
1706,32002C,胸腔檢查（包括各種角度部位之胸腔檢查）,109/10/05,1
